Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type Name,Coffee Type,Roast Type Full,Roast Type,Size, Unit Price , Sales ,Loyalty Card
TBB-29780-459,15-Jul-2019,61437-83623-PZ,A-L-0.5,1,Vivyan Dunning,nsictornesjh@buzzfeed.com,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $7.77 ,Yes
QLC-52637-305,10-Feb-2019,34317-87258-HQ,L-D-2.5,4,Doralin Baison,vdunningji@independent.co.uk,Ireland,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,Yes
CWT-27056-328,04-Jun-2022,18570-80998-ZS,E-D-0.2,6,Josefina Ferens,,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $21.87 ,Yes
ASS-05878-128,10-Oct-2020,66580-33745-OQ,E-L-0.5,2,Shelley Gehring,,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $17.82 ,No
EGK-03027-418,06-Jun-2021,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,sgehringjl@gnu.org,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $12.38 ,No
KCY-61732-849,16-Mar-2019,11349-55147-SN,L-D-1,2,Nicolas Aiton,bfallowesjm@purevolume.com,Ireland,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $25.90 ,No
BLI-21697-702,05-Dec-2019,21141-12455-VB,A-M-0.5,2,Shelli De Banke,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $13.50 ,Yes
KFJ-46568-890,20-Jan-2019,71003-85639-HB,E-L-0.5,2,Lyell Murch,sdejo@newsvine.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $17.82 ,Yes
SOK-43535-680,04-Apr-2022,58443-95866-YO,E-M-0.5,3,Stearne Count,,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $24.75 ,No
XUE-87260-201,08-Feb-2022,89646-21249-OH,R-M-0.2,6,Selia Ragles,scountjq@nba.com,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $17.91 ,No
CZF-40873-691,30-Jun-2019,64988-20636-XQ,E-M-0.5,2,Silas Deehan,sraglesjr@blogtalkradio.com,United Kingdom,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $16.50 ,No
AIA-98989-755,09-May-2020,34704-83143-KS,R-M-0.2,1,Sacha Bruun,,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $2.99 ,No
ITZ-21793-986,11-Jun-2021,67388-17544-XX,E-D-0.2,4,Alon Pllu,sbruunjt@blogtalkradio.com,Ireland,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $14.58 ,Yes
YOK-93322-608,04-Nov-2021,69411-48470-ID,E-L-1,6,Gilberto Cornier,aplluju@dagondesign.com,United States,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $89.10 ,No
LXK-00634-611,20-Feb-2022,94091-86957-HX,R-L-1,3,Jimmy Dymoke,,Ireland,Robusta,Rob,Light,L,1.0 kg, $11.95 , $35.85 ,No
CQW-37388-302,03-Jul-2019,97741-98924-KT,A-D-2.5,3,Willabella Harvison,sgreedyerjw@parallels.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $68.66 ,No
SPA-79365-334,01-Jun-2021,79857-78167-KO,L-D-1,3,Darice Heaford,wharvisonjx@gizmodo.com,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $38.85 ,No
VPX-08817-517,15-Nov-2020,46963-10322-ZA,L-L-1,5,Granger Fantham,dheafordjy@twitpic.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $79.25 ,Yes
PBP-87115-410,19-Jan-2021,93812-74772-MV,E-D-0.5,5,Reynolds Crookshanks,gfanthamjz@hexun.com,United States,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $36.45 ,Yes
SFB-93752-440,10-Oct-2021,48203-23480-UB,R-M-0.2,3,Niels Leake,rcrookshanksk0@unc.edu,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $8.96 ,Yes
TBU-65158-068,28-Feb-2022,60357-65386-RD,E-D-1,2,Hetti Measures,nleakek1@cmu.edu,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $24.30 ,No
TEH-08414-216,01-Oct-2021,35099-13971-JI,E-M-2.5,2,Gay Eilhersen,,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $63.25 ,No
MAY-77231-536,02-Sep-2020,01304-59807-OB,A-M-0.2,2,Nico Hubert,geilhersenk3@networksolutions.com,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $6.75 ,Yes
ATY-28980-884,31-Jul-2020,50705-17295-NK,A-L-0.2,6,Cristina Aleixo,,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $23.31 ,No
SWP-88281-918,10-Jan-2022,77657-61366-FY,L-L-2.5,4,Derrek Allpress,caleixok5@globo.com,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $145.82 ,No
VCE-56531-986,09-Mar-2021,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,,Ireland,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $29.85 ,Yes
FVV-75700-005,20-Nov-2020,24891-77957-LU,E-D-0.5,3,Rochette Huscroft,rtomkowiczk7@bravesites.com,United States,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $21.87 ,Yes
CFZ-53492-600,14-Mar-2022,64896-18468-BT,L-M-0.2,1,Selle Scurrer,rhuscroftk8@jimdo.com,United Kingdom,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $4.37 ,No
LDK-71031-121,10-Jan-2019,84761-40784-SV,L-L-2.5,1,Andie Rudram,sscurrerk9@flavors.me,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $36.46 ,No
EBA-82404-343,26-Jan-2021,20236-42322-CM,L-D-0.2,4,Leta Clarricoates,arudramka@prnewswire.com,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $15.54 ,Yes
USA-42811-560,26-Apr-2021,49671-11547-WG,E-L-0.2,2,Jacquelyn Maha,,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $8.91 ,No
SNL-83703-516,04-Jan-2022,57976-33535-WK,L-M-2.5,3,Glory Clemon,jmahakc@cyberchimps.com,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $100.40 ,Yes
SUZ-83036-175,20-Aug-2019,55915-19477-MK,R-D-0.2,5,Alica Kift,gclemonkd@networksolutions.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $13.43 ,No
RGM-01187-513,15-Jul-2022,28121-11641-UA,E-D-0.2,6,Babb Pollins,,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $21.87 ,No
CZG-01299-952,12-Feb-2019,09540-70637-EV,L-D-1,2,Jarret Toye,bpollinskf@shinystat.com,Ireland,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $25.90 ,Yes
KLD-88731-484,08-Sep-2021,17775-77072-PP,A-M-1,5,Carlie Linskill,jtoyekg@pinterest.com,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $56.25 ,No
BQK-38412-229,13-Dec-2019,90392-73338-BC,R-L-0.2,3,Natal Vigrass,clinskillkh@sphinn.com,United Kingdom,Robusta,Rob,Light,L,0.2 kg, $3.59 , $10.76 ,No
TCX-76953-071,25-Aug-2021,94091-86957-HX,E-D-0.2,5,Jimmy Dymoke,,Ireland,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $18.23 ,No
LIN-88046-551,23-Mar-2022,10725-45724-CO,R-L-0.5,4,Kandace Cragell,,Ireland,Robusta,Rob,Light,L,0.5 kg, $7.17 , $28.68 ,No
PMV-54491-220,11-Apr-2019,87242-18006-IR,L-M-0.2,2,Lyon Ibert,kcragellkk@google.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $8.73 ,No
SKA-73676-005,29-Oct-2020,36572-91896-PP,L-M-1,4,Reese Lidgey,libertkl@huffingtonpost.com,United States,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $58.20 ,No
TKH-62197-239,30-Jul-2020,25181-97933-UX,A-D-0.5,3,Tersina Castagne,rlidgeykm@vimeo.com,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $17.91 ,No
YXF-57218-272,15-Mar-2019,55374-03175-IA,R-M-0.2,6,Samuele Klaaassen,tcastagnekn@wikia.com,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $17.91 ,Yes
PKJ-30083-501,27-Dec-2021,76948-43532-JS,E-D-0.5,2,Jordana Halden,,Ireland,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $14.58 ,No
WTT-91832-645,03-Oct-2019,24344-88599-PP,A-M-1,3,Hussein Olliff,jhaldenkp@comcast.net,Ireland,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $33.75 ,No
TRZ-94735-865,05-Feb-2019,54462-58311-YF,L-M-0.5,4,Teddi Quadri,holliffkq@sciencedirect.com,Ireland,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $34.92 ,Yes
UDB-09651-780,31-Aug-2020,90767-92589-LV,E-D-0.5,2,Felita Eshmade,tquadrikr@opensource.org,United States,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $14.58 ,No
EHJ-82097-549,13-Jan-2021,27517-43747-YD,R-D-0.2,2,Melodie OIlier,feshmadeks@umn.edu,Ireland,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $5.37 ,Yes
ZFR-79447-696,22-Mar-2021,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,moilierkt@paginegialle.it,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $5.97 ,Yes
NUU-03893-975,17-Jan-2020,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $19.02 ,No
GVG-59542-307,02-Jul-2019,26314-66792-VP,E-M-1,2,Bran Sterke,vshoebothamkv@redcross.org,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $27.50 ,Yes
YLY-35287-172,23-May-2022,69410-04668-MA,A-D-0.5,5,Simone Capon,bsterkekw@biblegateway.com,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $29.85 ,No
DCI-96254-548,14-Jun-2022,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,,Ireland,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $17.91 ,No
KHZ-26264-253,20-Jul-2021,24972-55878-KX,L-L-0.2,6,Foster Constance,ptraiteky@huffingtonpost.com,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $28.53 ,No
AAQ-13644-699,03-Jun-2022,46296-42617-OQ,R-D-1,4,Fernando Sulman,fconstancekz@ifeng.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $35.80 ,Yes
LWL-68108-794,26-May-2020,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,fsulmanl0@washington.edu,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $17.91 ,Yes
JQT-14347-517,26-Jul-2019,11621-09964-ID,R-D-1,1,Lorelei Nardoni,dhollymanl1@ibm.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $8.95 ,No
BMM-86471-923,22-Oct-2020,76319-80715-II,L-D-2.5,1,Dallas Yarham,lnardonil2@hao123.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $29.79 ,Yes
IXU-67272-326,24-Dec-2020,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,dyarhaml3@moonfruit.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $44.55 ,No
ITE-28312-615,06-Sep-2019,56450-21890-HK,E-L-1,6,Chuck Kendrick,aferreal4@wikia.com,United States,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $89.10 ,Yes
ZHQ-30471-635,08-Apr-2019,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,ckendrickl5@webnode.com,United Kingdom,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $43.65 ,No
LTP-31133-134,26-Jan-2022,66527-94478-PB,A-L-0.5,3,Sarajane Potter,sdanilchikl6@mit.edu,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $23.31 ,No
ZVQ-26122-859,28-Nov-2019,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $178.71 ,Yes
MIU-01481-194,21-Jul-2019,08439-55669-AI,R-M-1,6,Rafferty Pursglove,bfolomkinl8@yolasite.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $59.70 ,Yes
MIU-01481-194,21-Jul-2019,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,bfolomkinl8@yolasite.com,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $15.54 ,Yes
UEA-72681-629,12-Mar-2021,24972-55878-KX,A-L-2.5,3,Foster Constance,ptraiteky@huffingtonpost.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $89.36 ,No
CVE-15042-481,01-Jan-2022,24972-55878-KX,R-L-1,2,Foster Constance,ptraiteky@huffingtonpost.com,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $23.90 ,No
EJA-79176-833,22-Mar-2020,91509-62250-GN,R-M-2.5,6,Dalia Eburah,,United Kingdom,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $137.31 ,No
AHQ-40440-522,18-Sep-2020,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,deburahld@google.co.jp,United States,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $9.95 ,No
TID-21626-411,03-Jan-2019,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,mbrimilcombele@cnn.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $21.51 ,No
RSR-96390-187,29-Sep-2021,67052-76184-CB,E-M-1,6,Mellisa Mebes,sbollamlf@list-manage.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $82.50 ,No
BZE-96093-118,19-Oct-2021,43452-18035-DH,L-M-0.2,2,Alva Filipczak,,Ireland,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $8.73 ,No
LOU-41819-242,14-Jul-2022,88060-50676-MV,R-M-1,2,Dorette Hinemoor,afilipczaklh@ning.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $19.90 ,Yes
FND-99527-640,19-Jul-2021,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $17.82 ,Yes
ASG-27179-958,10-Dec-2021,12607-75113-UV,A-M-0.5,3,Jule Deehan,relnaughlj@comsenz.com,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $20.25 ,No
YKX-23510-272,17-Mar-2019,56991-05510-PR,A-L-2.5,2,Janella Eden,jdeehanlk@about.me,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $59.57 ,No
FSA-98650-921,28-Feb-2020,01841-48191-NL,L-L-0.5,2,Cam Jewster,hjodrellelt@samsung.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $19.02 ,Yes
ZUR-55774-294,03-Jun-2020,33269-10023-CO,L-D-1,6,Ugo Southerden,dmatonlm@utexas.edu,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $77.70 ,Yes
FUO-99821-974,22-Feb-2020,31245-81098-PJ,E-M-1,3,Verne Dunkerley,usoutherdenln@hao123.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $41.25 ,No
YVH-19865-819,09-Nov-2019,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $145.82 ,No
NNF-47422-501,07-Mar-2020,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,lburtenshawlp@shinystat.com,Ireland,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $26.73 ,No
RJI-71409-490,26-Apr-2021,31613-41626-KX,L-M-0.5,5,Chris Croster,agregorattilq@vistaprint.com,United States,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $43.65 ,Yes
UZL-46108-213,11-Nov-2021,75961-20170-RD,L-L-1,2,Graeme Whitehead,ccrosterlr@gov.uk,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $31.70 ,No
AOX-44467-109,15-Jun-2021,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,gwhiteheadls@hp.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $22.89 ,No
TZD-67261-174,27-Feb-2020,01841-48191-NL,E-D-2.5,1,Cam Jewster,hjodrellelt@samsung.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $27.95 ,Yes
TBU-64277-625,19-Apr-2021,98918-34330-GY,E-M-1,6,Beryl Osborn,cjewsterlu@moonfruit.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $82.50 ,Yes
TYP-85767-944,29-Jul-2022,51497-50894-WU,R-M-2.5,2,Kaela Nottram,,Ireland,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $45.77 ,Yes
GTT-73214-334,20-Jan-2019,98636-90072-YE,A-L-1,6,Nobe Buney,knottramlw@odnoklassniki.ru,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $77.70 ,No
WAI-89905-069,21-Feb-2022,47011-57815-HJ,A-L-0.5,3,Silvan McShea,nbuneylx@jugem.jp,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $23.31 ,No
OJL-96844-459,03-May-2020,61253-98356-VD,L-L-0.2,5,Karylin Huddart,smcshealy@photobucket.com,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $23.78 ,Yes
VGI-33205-360,21-Mar-2019,96762-10814-DA,L-M-0.5,6,Jereme Gippes,khuddartlz@about.com,United Kingdom,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $52.38 ,Yes
PCA-14081-576,13-Jun-2019,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,jgippesm0@cloudflare.com,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $17.93 ,No
SCS-67069-962,05-Jun-2020,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,lwhittleseem1@e-recht24.de,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $148.93 ,No
BDM-03174-485,16-Mar-2019,29581-13303-VB,R-L-0.5,4,Wright Caldero,gtrengrovem2@elpais.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $28.68 ,No
UJV-32333-364,03-Dec-2021,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,wcalderom3@stumbleupon.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $9.51 ,No
FLI-11493-954,09-Jul-2022,80454-42225-FT,A-L-0.5,4,Jed Kennicott,,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $31.08 ,No
IWL-13117-537,29-Apr-2020,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,jkennicottm5@yahoo.co.jp,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
OAM-76916-748,27-Jan-2022,63025-62939-AN,E-D-1,3,Gonzales Cicculi,gruggenm6@nymag.com,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $36.45 ,Yes
UMB-11223-710,13-Feb-2021,49012-12987-QT,R-D-0.2,6,Man Fright,,Ireland,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $16.11 ,No
LXR-09892-726,13-Jul-2020,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,mfrightm8@harvard.edu,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $41.17 ,Yes
QXX-89943-393,12-Mar-2020,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,btartem9@aol.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $10.74 ,No
WVS-57822-366,04-May-2020,52151-75971-YY,E-M-2.5,4,Darn Penquet,ckrzysztofiakma@skyrock.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $126.50 ,No
CLJ-23403-689,03-Apr-2021,19413-02045-CG,R-L-1,2,Jammie Cloke,dpenquetmb@diigo.com,United Kingdom,Robusta,Rob,Light,L,1.0 kg, $11.95 , $23.90 ,No
XNU-83276-288,01-Jun-2022,98185-92775-KT,R-M-0.5,1,Chester Clowton,,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $5.97 ,No
YOG-94666-679,14-Feb-2021,86991-53901-AT,L-D-0.2,2,Kathleen Diable,,United Kingdom,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $7.77 ,Yes
KHG-33953-115,13-Dec-2021,78226-97287-JI,L-D-0.5,3,Koren Ferretti,,Ireland,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $23.31 ,No
MHD-95615-696,07-Feb-2020,27930-59250-JT,R-L-2.5,5,Allis Wilmore,bwellanmp@cafepress.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $137.43 ,No
HBH-64794-080,08-Feb-2021,40560-18556-YE,R-D-0.2,3,Chaddie Bennie,amellandmg@pen.io,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
CNJ-56058-223,11-Aug-2020,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $28.53 ,No
KHO-27106-786,10-Oct-2020,01603-43789-TN,A-M-1,6,Brice Romera,abalsdonemi@toplist.cz,Ireland,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $67.50 ,Yes
KHO-27106-786,10-Oct-2020,01603-43789-TN,L-D-2.5,6,Brice Romera,abalsdonemi@toplist.cz,Ireland,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $178.71 ,Yes
YAC-50329-982,08-Dec-2020,75419-92838-TI,E-M-2.5,1,Conchita Bryde,mglovermk@cnbc.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $31.63 ,Yes
VVL-95291-039,18-Apr-2019,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,cbrydeml@tuttocitta.it,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $8.91 ,No
VUT-20974-364,04-Jan-2021,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,senefermm@blog.com,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $35.82 ,No
SFC-34054-213,10-Mar-2019,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,lhaggerstonemn@independent.co.uk,Ireland,Liberica,Lib,Light,L,0.5 kg, $9.51 , $38.04 ,No
UDS-04807-593,29-Nov-2019,84074-28110-OV,L-D-0.5,2,Bayard Wellan,mgundrymo@omniture.com,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $15.54 ,No
FWE-98471-488,19-Jul-2022,27930-59250-JT,L-L-1,5,Allis Wilmore,bwellanmp@cafepress.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $79.25 ,No
RAU-17060-674,26-Jun-2020,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $4.76 ,Yes
AOL-13866-711,14-Feb-2019,83490-88357-LJ,E-M-1,4,Eustace Stenton,catchesonmr@xinhuanet.com,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $55.00 ,Yes
NOA-79645-377,09-Nov-2020,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,estentonms@google.it,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $26.85 ,No
KMS-49214-806,30-Apr-2019,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,etrippmt@wp.com,United States,Excelsa,Exc,Light,L,2.5 kg, $34.16 , $136.62 ,No
ABK-08091-531,30-Oct-2020,53864-36201-FG,L-L-1,3,Tess Benediktovich,lmacmanusmu@imdb.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $47.55 ,Yes
GPT-67705-953,12-Nov-2019,70631-33225-MZ,A-M-0.2,5,Correy Bourner,tbenediktovichmv@ebay.com,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $16.88 ,Yes
JNA-21450-177,11-Feb-2022,54798-14109-HC,A-D-1,3,Odelia Skerme,hrainforthn2@blog.com,United States,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $29.85 ,Yes
MPQ-23421-608,28-Mar-2021,08023-52962-ET,E-M-0.5,5,Kandy Heddan,ukohringmx@seattletimes.com,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $41.25 ,Yes
NLI-63891-565,10-Dec-2021,41899-00283-VK,E-M-0.2,5,Ibby Charters,kheddanmy@icq.com,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $20.63 ,No
HHF-36647-854,05-Nov-2021,39011-18412-GR,A-D-2.5,6,Adora Roubert,ichartersmz@abc.net.au,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $137.31 ,Yes
SBN-16537-046,29-Feb-2020,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,aroubertn0@tmall.com,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $2.99 ,No
XZD-44484-632,06-Aug-2021,80541-38332-BP,E-M-1,2,Helaina Rainforth,hmairsn1@so-net.ne.jp,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $27.50 ,No
XZD-44484-632,06-Aug-2021,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hmairsn1@so-net.ne.jp,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $5.97 ,No
IKQ-39946-768,19-Mar-2021,72778-50968-UQ,R-M-1,6,Isac Jesper,oskermen3@hatena.ne.jp,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $59.70 ,No
KMB-95211-174,16-Apr-2021,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ijespern4@theglobeandmail.com,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $82.34 ,Yes
QWY-99467-368,06-Nov-2020,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,ldwerryhousen5@gravatar.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $22.89 ,No
SRG-76791-614,15-Mar-2021,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,nbroomern6@examiner.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $8.91 ,Yes
VSN-94485-621,17-Oct-2021,88116-12604-TE,A-D-0.2,4,Frans Habbergham,kthoumassonn7@bloglovin.com,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $11.94 ,No
UFZ-24348-219,07-Sep-2019,27930-59250-JT,L-M-2.5,3,Allis Wilmore,bwellanmp@cafepress.com,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $100.40 ,No
UKS-93055-397,13-Jul-2022,13082-41034-PD,A-D-2.5,5,Romain Avrashin,mwoolhamn9@nature.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $114.43 ,No
AVH-56062-335,21-Nov-2021,18082-74419-QH,E-M-0.5,5,Miran Doidge,ravrashinna@tamu.edu,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $41.25 ,No
HGE-19842-613,13-Jan-2022,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,mdoidgenb@etsy.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $28.68 ,Yes
WBA-85905-175,13-Jul-2022,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,jedinboronc@reverbnation.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $4.37 ,No
